reciept_no,tran_date,fund_code,fund_subcode,customer_id,amount,fund_name,fund_subname,customer_type,gender,birthday,age,flag_member,YYYY
640007269,2021-5-7,10,630000002,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,,,no,2021
650001251,2021-11-3,10,630000002,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,,,no,2021
640010936,2021-6-2,10,630000002,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,,,no,2021
650009640,2022-7-21,10,50,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,,,no,2022
650004840,2022-2-1,10,50,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,,,no,2022
650010768,2022-9-1,10,10,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2022
660002298,2022-12-14,10,650000011,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนครบรอบ 36 ปีแห่งการสถาปนา รพธ.(เพื่ออุปกรณ์การแพทย์),บุคคลธรรมดา,หญิง,,,no,2022
660001072,2022-11-2,10,10,P0671,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2022
650008155,2022-6-1,10,10,P0671,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2022
650005705,2022-3-7,10,10,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2022
650006474,2022-4-1,10,10,P0671,500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,,,no,2022
570001096,2013-12-16,10,560000294,P0672,500,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน โครงการจัดงานครบรอบ 80 ปี แห่งการสถาปนา(มหาวิทยาลัยธรรมศาสตร์),บุคคลธรรมดา,หญิง,1974-10-07,49,yes,2013
600002328,2017-3-23,10,560000188,P0672,1000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน พระภิกษุอาพาธโรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,บุคคลธรรมดา,หญิง,1974-10-07,49,yes,2017
610000207,2017-10-7,10,560000188,P0672,5000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน พระภิกษุอาพาธโรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,บุคคลธรรมดา,หญิง,1974-10-07,49,yes,2017
620000276,2018-10-18,20,590000006,P0672,1000,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนหู คอ จมูก โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,บุคคลธรรมดา,หญิง,1974-10-07,49,yes,2018
630010405,2020-4-16,10,630000002,P0672,5000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1974-10-07,49,yes,2020
630005367,2020-3-27,10,630000002,P0673,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2020
640014131,2021-7-14,10,630000002,P0673,2000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์ (COVID 19),บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2021
640003076,2021-2-11,10,50,P0673,1500,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2021
650005114,2022-2-11,10,50,P0673,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2022
650007541,2022-5-10,10,10,P0673,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2022
660004585,2023-2-9,10,650000011,P0673,5000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนครบรอบ 36 ปีแห่งการสถาปนา รพธ.(เพื่ออุปกรณ์การแพทย์),บุคคลธรรมดา,หญิง,1976-04-22,47,yes,2023
600004524,2017-6-15,10,560000002,P0674,3000,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุน โครงการถวายภัตตาหารเพล,บุคคลธรรมดา,หญิง,1967-06-14,56,yes,2017
610008025,2018-8-28,50,610000006,P0674,10000,กองทุนบริจาคสะสมเพื่อโรงพยาบาล,กองทุน บริจาค รศ.นพ.ศุภชัย ฐิติอาชากุล,บุคคลธรรมดา,หญิง,1967-06-14,56,yes,2018
610008196,2018-9-6,50,610000006,P0674,3000,กองทุนบริจาคสะสมเพื่อโรงพยาบาล,กองทุน บริจาค รศ.นพ.ศุภชัย ฐิติอาชากุล,บุคคลธรรมดา,หญิง,1967-06-14,56,yes,2018
630019566,2020-8-21,20,570000002,P0674,4000,กองทุนบริจาคเพื่อหน่วยงาน,กองทุน โครงการจัดตั้งศูนย์ไตเทียมเฉลิมพระเกียรติ 60 พรรษา สมเด็จพระเทพฯ,บุคคลธรรมดา,หญิง,1967-06-14,56,yes,2020
650000215,2021-10-6,20,640000003,P0674,1000,กองทุนบริจาคเพื่อหน่วยงาน,กองทุนสนับสนุนงานนิติเวช รพธ.,บุคคลธรรมดา,หญิง,1967-06-14,56,yes,2021
580002865,2015-7-29,10,10,P0675,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่ออุปกรณ์การแพทย์,บุคคลธรรมดา,หญิง,1954-07-26,69,yes,2015
620002443,2019-2-4,10,600000001,P0675,350,กองทุนบริจาคเพื่อการดำเนินงาน,กองทุนบริจาคครบรอบ 30 ปีแห่งการสถาปนา รพ.ธ,บุคคลธรรมดา,หญิง,1954-07-26,69,yes,2019
620004395,2019-5-15,10,50,P0675,1000,กองทุนบริจาคเพื่อการดำเนินงาน,เพื่อซื้อโลงศพ / ผู้ป่วยยากไร้ / อนาถา,บุคคลธรรมดา,หญิง,1954-07-26,69,yes,2019
